time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,mtr_trq_Nm,mtr_rpm,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
45,30.7,0.9,0.18,55.25,23.4,257.29,0.0,335.94,22.9,1498.59,2.86,3.54,6.8,9.6,37.32,52.69,52,68.02,0.68,51.32,68.92
46,34.0,0.81,0.19,55.25,28.7,229.58,0.0,313.54,21.36,1659.68,2.96,3.59,7.61,10.59,39.8,55.39,52,69.08,0.69,51.31,70.01
47,36.5,0.4,0.2,55.25,33.08,114.79,0.0,203.12,13.79,1781.71,2.06,2.51,8.31,11.44,41.33,56.91,52,48.25,0.48,51.52,48.7
48,36.9,0.0,0.21,55.25,33.81,0.0,0.0,89.06,5.97,1801.24,0.91,1.16,8.72,11.95,41.29,56.57,52,22.27,0.22,51.78,22.36
49,36.5,-0.07,0.22,55.25,33.08,-19.79,0.0,68.54,4.57,1781.71,0.69,0.88,8.94,12.23,40.4,55.25,52,16.95,0.17,51.83,17.01
50,36.4,-0.31,0.23,55.25,32.9,-87.08,0.0,1.07,-0.05,1776.83,0.01,,9.04,12.23,39.05,52.83,52,,,,
51,34.3,-0.81,0.24,55.25,29.21,-229.58,0.0,-145.12,-10.06,1674.32,-1.38,,8.85,12.23,36.67,50.68,52,,,,
52,30.6,-0.94,0.25,55.25,23.25,-269.17,0.0,-190.67,-13.17,1493.71,-1.62,,8.43,12.23,33.69,48.86,52,,,,
53,27.5,-0.72,0.26,55.25,18.78,-205.83,0.0,-131.81,-9.13,1342.39,-1.01,,8.07,12.23,31.22,47.33,52,,,,
54,25.4,-0.29,0.27,55.25,16.02,-83.13,0.0,-11.86,-0.91,1239.88,-0.08,,7.92,12.23,29.79,46.02,52,,,,
55,25.4,0.43,0.27,55.25,16.02,122.71,0.0,193.98,13.19,1239.88,1.37,1.69,8.09,12.23,29.67,44.83,52,32.49,0.32,51.68,32.7
56,28.5,0.9,0.28,55.25,20.17,257.29,0.0,332.71,22.68,1391.2,2.63,3.25,8.65,12.92,30.86,46.08,52,62.53,0.63,51.37,63.3
57,31.9,0.87,0.29,55.25,25.27,249.37,0.0,329.89,22.48,1557.17,2.92,3.55,9.42,13.86,32.64,48.01,52,68.19,0.68,51.32,69.1
58,34.8,0.75,0.3,55.25,30.07,213.75,0.0,299.07,20.36,1698.73,2.89,3.51,10.23,14.84,34.34,49.81,52,67.44,0.67,51.33,68.32
59,37.3,0.57,0.31,55.25,34.55,162.29,0.0,252.09,17.14,1820.77,2.61,3.16,10.99,15.77,35.7,51.19,52,60.73,0.61,51.39,61.45
60,38.9,0.32,0.32,55.25,37.57,91.04,0.0,183.86,12.46,1898.87,1.99,2.42,11.63,16.54,36.52,51.93,52,46.55,0.47,51.53,46.97
61,39.6,0.17,0.33,55.25,38.94,47.5,0.0,141.69,9.57,1933.04,1.56,1.98,12.13,17.15,36.81,52.06,52,38.02,0.38,51.62,38.3
62,40.1,0.08,0.34,55.25,39.93,23.75,0.0,118.93,8.01,1957.45,1.32,1.68,12.53,17.66,36.79,51.86,52,32.31,0.32,51.68,32.51
63,40.2,-0.07,0.35,55.25,40.13,-19.79,0.0,75.58,5.04,1962.33,0.84,1.07,12.83,18.04,36.48,51.3,52,20.59,0.21,51.79,20.67
64,39.6,-0.11,0.36,55.25,38.94,-31.67,0.0,62.52,4.15,1933.04,0.69,0.87,13.04,18.31,35.95,50.48,52,16.78,0.17,51.83,16.83
65,39.4,0.03,0.37,55.25,38.55,7.92,0.0,101.71,6.83,1923.28,1.11,1.41,13.29,18.63,35.56,49.85,52,27.15,0.27,51.73,27.3
66,39.8,0.07,0.38,55.25,39.33,19.79,0.0,114.37,7.7,1942.8,1.26,1.6,13.62,19.05,35.4,49.51,52,30.84,0.31,51.69,31.03
67,39.9,0.0,0.4,55.25,39.53,0.0,0.0,94.78,6.36,1947.68,1.05,1.33,13.94,19.46,35.23,49.15,52,25.62,0.26,51.74,25.75
68,39.8,-0.04,0.41,55.25,39.33,-11.87,0.0,82.71,5.53,1942.8,0.91,1.16,14.21,19.8,34.94,48.67,52,22.3,0.22,51.78,22.4
69,39.6,-0.03,0.42,55.25,38.94,-7.92,0.0,86.27,5.78,1933.04,0.95,1.2,14.47,20.13,34.63,48.17,52,23.15,0.23,51.77,23.25
70,39.6,0.11,0.43,55.25,38.94,31.67,0.0,125.85,8.49,1933.04,1.38,1.76,14.8,20.54,34.5,47.89,52,33.77,0.34,51.66,33.99
71,40.4,0.22,0.44,55.25,40.53,63.33,0.0,159.11,10.76,1972.09,1.79,2.18,15.24,21.09,34.63,47.92,52,41.83,0.42,51.58,42.17
72,41.2,0.14,0.45,55.25,42.15,39.58,0.0,136.98,9.25,2011.14,1.57,1.97,15.7,21.66,34.79,48.0,52,37.98,0.38,51.62,38.26
73,41.4,-0.04,0.46,55.25,42.56,-11.88,0.0,85.93,5.75,2020.9,0.99,1.24,16.06,22.11,34.7,47.77,52,23.94,0.24,51.76,24.05
74,40.9,-0.18,0.47,55.25,41.54,-51.46,0.0,45.33,2.97,1996.5,0.51,0.65,16.27,22.37,34.3,47.18,52,12.56,0.13,51.87,12.59
75,40.1,-0.1,0.49,55.25,39.93,-27.71,0.0,67.47,4.49,1957.45,0.75,0.95,16.44,22.6,33.87,46.54,52,18.33,0.18,51.82,18.4
76,40.2,0.11,0.5,55.25,40.13,31.67,0.0,127.04,8.57,1962.33,1.42,1.8,16.74,22.98,33.72,46.27,52,34.6,0.35,51.65,34.84
77,40.9,0.22,0.51,55.25,41.54,63.33,0.0,160.12,10.83,1996.5,1.82,2.22,17.19,23.54,33.85,46.34,52,42.62,0.43,51.57,42.97
78,41.8,0.12,0.52,55.25,43.38,35.62,0.0,134.26,9.06,2040.43,1.56,1.96,17.66,24.12,34.01,46.43,52,37.77,0.38,51.62,38.04
79,41.8,-0.06,0.53,55.25,43.38,-15.83,0.0,82.8,5.53,2040.43,0.96,1.21,18.01,24.56,33.92,46.25,52,23.29,0.23,51.77,23.4
80,41.4,0.03,0.54,55.25,42.56,7.92,0.0,105.72,7.1,2020.9,1.22,1.53,18.32,24.94,33.76,45.97,52,29.45,0.29,51.71,29.62
81,42.0,0.22,0.55,55.25,43.8,63.33,0.0,162.38,10.98,2050.19,1.89,2.28,18.75,25.47,33.83,45.96,52,43.86,0.44,51.56,44.23
82,43.0,0.32,0.57,55.25,45.91,91.04,0.0,192.2,13.02,2099.01,2.3,2.76,19.33,26.17,34.16,46.24,52,53.15,0.53,51.47,53.7
83,44.3,0.42,0.58,55.25,48.73,118.75,0.0,222.73,15.11,2162.46,2.74,3.3,20.03,27.01,34.65,46.73,52,63.38,0.63,51.37,64.16
84,46.0,0.4,0.59,55.25,52.54,114.79,0.0,222.58,15.09,2245.45,2.84,3.42,20.81,27.94,35.23,47.31,52,65.77,0.66,51.34,66.61
85,47.2,0.28,0.6,55.25,55.32,79.17,0.0,189.73,12.84,2304.03,2.49,2.99,21.55,28.83,35.7,47.77,52,57.59,0.58,51.42,58.23
86,48.0,0.17,0.62,55.25,57.21,47.5,0.0,159.96,10.8,2343.08,2.13,2.57,22.19,29.61,35.97,48.0,52,49.37,0.49,51.51,49.85
87,48.4,0.12,0.63,55.25,58.17,35.62,0.0,149.04,10.05,2362.6,2.0,2.41,22.76,30.3,36.12,48.08,52,46.39,0.46,51.54,46.8
88,48.9,0.14,0.64,55.25,59.37,39.58,0.0,154.21,10.4,2387.01,2.09,2.52,23.33,30.98,36.25,48.14,52,48.49,0.48,51.52,48.95
