time_s,speed_kmph,accn_mps2,dist_km,Fr,Far,Fac,Fb,Ft,m_pwr_kW,e_pwr_kW,m_energy_Wh,e_energy_Wh,m_Wh/km,e_Wh/km,pack_voltage_V,pack_current_A,delta_voltage_V_ir,pack_voltage_V_w_ir,pack_current_A_w_ir
1016,165.76,-6.04,28.49,51.3,618.23,-1599.28,0.0,-929.75,-42.81,-53.51,3468.79,4335.99,121.77,152.21,345.6,-154.84,-32.21,377.81,-141.64
1017,143.23,-4.92,28.53,51.3,461.59,-1303.12,0.0,-790.23,-31.44,-39.3,3458.48,4323.1,121.22,151.53,345.6,-113.72,-23.65,369.25,-106.43
1018,130.36,-2.01,28.57,51.3,382.34,-533.09,0.0,-99.46,-3.6,-4.5,3453.61,4317.02,120.89,151.11,345.6,-13.03,-2.71,348.31,-12.92
1019,128.75,0.22,28.6,51.3,372.96,59.23,0.0,483.49,17.29,21.61,3455.51,4319.39,120.8,151.01,345.6,62.54,13.01,332.59,64.99
1020,131.97,-0.45,28.64,51.3,391.84,-118.47,0.0,324.67,11.9,14.88,3459.57,4324.46,120.79,150.99,345.6,43.05,8.95,336.65,44.19
1021,125.53,-2.68,28.68,51.3,354.54,-710.79,0.0,-304.95,-10.63,-13.29,3459.74,4324.68,120.65,150.81,345.6,-38.46,-8.0,353.6,-37.59
1022,112.65,-3.35,28.71,51.3,285.54,-888.49,0.0,-551.65,-17.26,-21.58,3455.87,4319.84,120.37,150.47,345.6,-62.44,-12.99,358.59,-60.18
1023,101.39,-0.67,28.74,51.3,231.29,-177.7,0.0,104.89,2.95,3.69,3453.88,4317.35,120.18,150.23,345.6,10.68,2.22,343.38,10.75
1024,107.83,2.68,28.77,51.3,261.59,710.79,0.0,1023.69,30.66,38.33,3458.55,4323.19,120.22,150.28,345.6,110.9,23.07,322.53,118.83
1025,120.7,1.12,28.8,51.3,327.79,296.16,0.0,675.26,22.64,28.3,3465.95,4332.44,120.35,150.43,345.6,81.89,17.03,328.57,86.13
1026,115.87,-1.79,28.83,51.3,302.09,-473.86,0.0,-120.47,-3.88,-4.85,3468.56,4335.7,120.3,150.37,345.6,-14.02,-2.92,348.52,-13.91
1027,107.83,-1.56,28.86,51.3,261.59,-414.63,0.0,-101.73,-3.05,-3.81,3467.6,4334.5,120.14,150.17,345.6,-11.02,-2.29,347.89,-10.95
1028,104.61,0.0,28.89,51.3,246.21,0.0,0.0,297.51,8.64,10.81,3468.38,4335.47,120.04,150.05,345.6,31.27,6.5,339.1,31.87
1029,107.83,0.89,28.92,51.3,261.59,236.93,0.0,549.82,16.47,20.59,3471.86,4339.83,120.04,150.05,345.6,59.56,12.39,333.21,61.78
1030,111.04,1.56,28.95,51.3,277.44,414.63,0.0,743.37,22.93,28.66,3477.34,4346.67,120.1,150.13,345.6,82.93,17.25,328.35,87.29
1031,119.09,3.35,28.99,51.3,319.11,888.49,0.0,1258.9,41.65,52.06,3486.3,4357.88,120.28,150.35,345.6,150.63,31.33,314.27,165.64
1032,135.18,4.02,29.02,51.3,411.18,1066.19,0.0,1528.67,57.4,71.75,3500.06,4375.08,120.61,150.76,345.6,207.62,43.19,302.41,237.27
1033,148.06,3.8,29.06,51.3,493.23,1006.96,0.0,1551.49,63.81,79.76,3516.9,4396.12,121.02,151.28,345.6,230.79,48.0,297.6,268.02
1034,162.54,3.8,29.1,51.3,594.46,1006.96,0.0,1652.71,74.62,93.28,3536.12,4420.15,121.5,151.88,345.6,269.9,56.14,289.46,322.24
1035,175.42,2.24,29.15,51.3,692.36,592.33,0.0,1335.99,65.1,81.37,3555.53,4444.41,121.97,152.47,345.6,235.46,48.97,296.63,274.33
1036,178.64,1.12,29.2,51.3,718.0,296.16,0.0,1065.46,52.87,66.09,3571.91,4464.89,122.33,152.91,345.6,191.22,39.77,305.83,216.09
1037,183.46,1.12,29.25,51.3,757.33,296.16,0.0,1104.8,56.3,70.38,3587.08,4483.85,122.64,153.3,345.6,203.64,42.36,303.24,232.09
1038,186.68,1.12,29.3,51.3,784.14,296.16,0.0,1131.6,58.68,73.35,3603.05,4503.81,122.97,153.71,345.6,212.24,44.15,301.45,243.33
1039,191.51,1.12,29.35,51.3,825.22,296.16,0.0,1172.69,62.38,77.98,3619.86,4524.83,123.32,154.15,345.6,225.64,46.93,298.67,261.09
1040,194.73,-0.22,29.41,51.3,853.2,-59.23,0.0,845.26,45.72,57.15,3634.88,4543.59,123.61,154.51,345.6,165.37,34.4,311.2,183.65
1041,189.9,-4.69,29.46,51.3,811.41,-1243.89,0.0,-381.17,-20.11,-25.13,3638.43,4548.04,123.5,154.38,345.6,-72.73,-15.13,360.73,-69.68
1042,160.93,-8.49,29.51,51.3,582.74,-2250.84,0.0,-1616.8,-72.28,-90.35,3625.6,4532.0,122.86,153.58,345.6,-261.42,-54.38,399.98,-225.88
1043,128.75,-7.82,29.55,51.3,372.96,-2073.14,0.0,-1648.89,-58.97,-73.71,3607.37,4509.22,122.08,152.6,345.6,-213.29,-44.36,389.96,-189.02
1044,104.61,-5.59,29.58,51.3,246.21,-1480.82,0.0,-1183.31,-34.38,-42.98,3594.41,4493.01,121.51,151.88,345.6,-124.36,-25.87,371.47,-115.7
1045,88.51,-2.91,29.61,51.3,176.28,-770.02,0.0,-542.44,-13.34,-16.67,3587.78,4484.72,121.17,151.47,345.6,-48.24,-10.03,355.63,-46.88
1046,83.69,-1.34,29.63,51.3,157.57,-355.4,0.0,-146.52,-3.41,-4.26,3585.45,4481.82,121.0,151.25,345.6,-12.32,-2.56,348.16,-12.23
1047,78.86,0.22,29.65,51.3,139.92,59.23,0.0,250.45,5.49,6.86,3585.74,4482.18,120.92,151.14,345.6,19.84,4.13,341.47,20.08
1048,85.3,2.91,29.68,51.3,163.69,770.02,0.0,985.02,23.34,29.17,3589.75,4487.18,120.96,151.2,345.6,84.41,17.56,328.04,88.93
1049,99.78,3.58,29.7,51.3,224.01,947.72,0.0,1223.03,33.9,42.37,3597.7,4497.12,121.12,151.4,345.6,122.61,25.5,320.1,132.37
1050,111.04,1.34,29.73,51.3,277.44,355.4,0.0,684.14,21.1,26.38,3605.33,4506.67,121.26,151.57,345.6,76.33,15.88,329.72,80.0
1051,109.44,-0.89,29.76,51.3,269.46,-236.93,0.0,83.83,2.55,3.19,3608.62,4510.77,121.24,151.55,345.6,9.22,1.92,343.68,9.27
1052,104.61,0.22,29.79,51.3,246.21,59.23,0.0,356.74,10.37,12.96,3610.41,4513.02,121.18,151.48,345.6,37.49,7.8,337.8,38.36
1053,111.04,2.46,29.82,51.3,277.44,651.56,0.0,980.3,30.24,37.8,3616.05,4520.07,121.25,151.56,345.6,109.37,22.75,322.85,117.07
1054,122.31,2.91,29.86,51.3,336.59,770.02,0.0,1157.92,39.34,49.18,3625.72,4532.15,121.44,151.8,345.6,142.29,29.6,316.0,155.62
1055,131.97,2.91,29.89,51.3,391.84,770.02,0.0,1213.16,44.47,55.59,3637.36,4546.7,121.69,152.11,345.6,160.85,33.46,312.14,178.09
1056,143.23,3.13,29.93,51.3,461.59,829.26,0.0,1342.15,53.4,66.75,3650.95,4563.69,121.99,152.48,345.6,193.14,40.17,305.43,218.54
1057,154.5,0.67,29.97,51.3,537.06,177.7,0.0,766.06,32.88,41.09,3662.93,4578.67,122.22,152.77,345.6,118.91,24.73,320.87,128.07
1058,148.06,-4.02,30.01,51.3,493.23,-1066.19,0.0,-521.65,-21.45,-26.82,3664.52,4580.65,122.1,152.63,345.6,-77.6,-16.14,361.74,-74.14
1059,125.53,-5.14,30.05,51.3,354.54,-1362.35,0.0,-956.51,-33.35,-41.69,3656.91,4571.13,121.69,152.12,345.6,-120.63,-25.09,370.69,-112.47
1060,111.04,-3.35,30.08,51.3,277.44,-888.49,0.0,-559.75,-17.27,-21.58,3649.88,4562.35,121.33,151.66,345.6,-62.45,-12.99,358.59,-60.19
1061,101.39,-1.56,30.11,51.3,231.29,-414.63,0.0,-132.04,-3.72,-4.65,3646.96,4558.7,121.11,151.39,345.6,-13.45,-2.8,348.4,-13.34
1062,99.78,-0.22,30.14,51.3,224.01,-59.23,0.0,216.07,5.99,7.49,3647.28,4559.1,121.01,151.26,345.6,21.66,4.51,341.09,21.95
1063,99.78,1.34,30.17,51.3,224.01,355.4,0.0,630.7,17.48,21.85,3650.54,4563.17,121.01,151.26,345.6,63.23,13.15,332.45,65.73
1064,109.44,3.35,30.2,51.3,269.46,888.49,0.0,1209.25,36.76,45.95,3658.07,4572.59,121.14,151.42,345.6,132.96,27.65,317.95,144.52
1065,123.92,2.68,30.23,51.3,345.51,710.79,0.0,1107.6,38.13,47.66,3668.47,4585.59,121.35,151.69,345.6,137.9,28.68,316.92,150.38
1066,128.75,-1.79,30.26,51.3,372.96,-473.86,0.0,-49.6,-1.77,-2.22,3673.52,4591.9,121.38,151.72,345.6,-6.42,-1.33,346.93,-6.39
1067,111.04,-5.36,30.3,51.3,277.44,-1421.58,0.0,-1092.84,-33.71,-42.14,3668.59,4585.74,121.08,151.35,345.6,-121.92,-25.36,370.96,-113.59
1068,90.12,-4.69,30.33,51.3,182.75,-1243.89,0.0,-1009.84,-25.28,-31.6,3660.4,4575.5,120.7,150.88,345.6,-91.44,-19.02,364.62,-86.67
1069,77.25,-3.35,30.35,51.3,134.26,-888.49,0.0,-702.93,-15.08,-18.85,3654.79,4568.49,120.42,150.53,345.6,-54.55,-11.35,356.95,-52.82
1070,65.98,-2.24,30.37,51.3,97.96,-592.33,0.0,-443.07,-8.12,-10.15,3651.57,4564.46,120.24,150.3,345.6,-29.37,-6.11,351.71,-28.86
1071,61.15,1.79,30.39,51.3,84.15,473.86,0.0,609.31,10.35,12.94,3651.88,4564.85,120.18,150.22,345.6,37.44,7.79,337.81,38.3
1072,78.86,5.36,30.41,51.3,139.92,1421.58,0.0,1612.8,35.33,44.16,3658.22,4572.78,120.31,150.39,345.6,127.78,26.58,319.02,138.42
1073,99.78,5.36,30.43,51.3,224.01,1421.58,0.0,1696.89,47.03,58.79,3669.66,4587.08,120.59,150.74,345.6,170.11,35.38,310.22,189.51
1074,117.48,1.56,30.46,51.3,310.54,414.63,0.0,776.47,25.34,31.67,3679.71,4599.64,120.8,151.0,345.6,91.65,19.06,326.54,97.0
1075,111.04,-3.13,30.49,51.3,277.44,-829.26,0.0,-500.51,-15.44,-19.3,3681.09,4601.36,120.72,150.9,345.6,-55.84,-11.61,357.21,-54.02
1076,94.95,-4.69,30.52,51.3,202.85,-1243.89,0.0,-989.73,-26.1,-32.63,3675.32,4594.15,120.42,150.52,345.6,-94.42,-19.64,365.24,-89.34
1077,77.25,-4.92,30.55,51.3,134.26,-1303.12,0.0,-1117.55,-23.98,-29.98,3668.36,4585.45,120.09,150.12,345.6,-86.73,-18.04,363.64,-82.43
1078,59.55,-3.58,30.56,51.3,79.78,-947.72,0.0,-816.64,-13.51,-16.88,3663.16,4578.95,119.85,149.81,345.6,-48.86,-10.16,355.76,-47.46
1079,51.5,-0.22,30.58,51.3,59.67,-59.23,0.0,51.74,0.74,0.93,3661.38,4576.73,119.73,149.66,345.6,2.68,0.56,345.04,2.68
1080,57.94,3.58,30.6,51.3,75.52,947.72,0.0,1074.55,17.29,21.62,3663.89,4579.86,119.75,149.69,345.6,62.55,13.01,332.59,64.99
1081,77.25,5.36,30.61,51.3,134.26,1421.58,0.0,1607.15,34.49,43.11,3671.08,4588.85,119.91,149.89,345.6,124.73,25.94,319.66,134.86
1082,96.56,4.92,30.64,51.3,209.79,1303.12,0.0,1564.21,41.96,52.44,3681.7,4602.12,120.17,150.21,345.6,151.75,31.56,314.04,167.0
1083,112.65,2.91,30.67,51.3,285.54,770.02,0.0,1106.87,34.64,43.3,3692.33,4615.42,120.4,150.5,345.6,125.28,26.06,319.54,135.49
1084,117.48,-1.34,30.7,51.3,310.54,-355.4,0.0,6.45,0.21,0.26,3697.17,4621.47,120.43,150.54,345.6,0.76,0.16,345.44,0.76
1085,103.0,-4.47,30.73,51.3,238.69,-1184.65,0.0,-894.66,-25.6,-32.0,3693.65,4617.06,120.2,150.25,345.6,-92.58,-19.26,364.86,-87.69
1086,85.3,-4.25,30.76,51.3,163.69,-1125.42,0.0,-910.43,-21.57,-26.96,3687.1,4608.87,119.88,149.85,345.6,-78.02,-16.23,361.83,-74.52
1087,72.42,-2.46,30.78,51.3,118.01,-651.56,0.0,-482.25,-9.7,-12.13,3682.75,4603.44,119.66,149.57,345.6,-35.09,-7.3,352.9,-34.36
1088,67.59,-0.22,30.8,51.3,102.8,-59.23,0.0,94.86,1.78,2.23,3681.65,4602.07,119.54,149.43,345.6,6.44,1.34,344.26,6.47
1089,70.81,0.0,30.82,51.3,112.82,0.0,0.0,164.12,3.23,4.04,3682.35,4602.94,119.49,149.37,345.6,11.68,2.43,343.17,11.76
1090,67.59,0.22,30.84,51.3,102.8,59.23,0.0,213.33,4.01,5.01,3683.35,4604.19,119.45,149.31,345.6,14.49,3.01,342.59,14.61
1091,72.42,2.24,30.86,51.3,118.01,592.33,0.0,761.63,15.32,19.15,3686.04,4607.55,119.46,149.33,345.6,55.42,11.53,334.07,57.33
1092,83.69,3.8,30.88,51.3,157.57,1006.96,0.0,1215.83,28.26,35.33,3692.09,4615.12,119.57,149.47,345.6,102.23,21.26,324.34,108.93
1093,99.78,4.25,30.9,51.3,224.01,1125.42,0.0,1400.73,38.82,48.53,3701.41,4626.76,119.78,149.72,345.6,140.42,29.21,316.39,153.38
1094,114.26,4.25,30.93,51.3,293.76,1125.42,0.0,1470.48,46.67,58.34,3713.28,4641.61,120.05,150.06,345.6,168.81,35.11,310.49,187.9
1095,130.36,1.56,30.97,51.3,382.34,414.63,0.0,848.27,30.72,38.39,3724.03,4655.04,120.26,150.33,345.6,111.1,23.11,322.49,119.06
1096,125.53,-3.58,31.0,51.3,354.54,-947.72,0.0,-541.88,-18.89,-23.62,3725.67,4657.09,120.18,150.22,345.6,-68.34,-14.21,359.81,-65.64
1097,104.61,-4.02,31.03,51.3,246.21,-1066.19,0.0,-768.68,-22.34,-27.92,3719.95,4649.93,119.87,149.84,345.6,-80.79,-16.8,362.4,-77.04
1098,96.56,-2.46,31.06,51.3,209.79,-651.56,0.0,-390.47,-10.47,-13.09,3715.39,4644.24,119.61,149.52,345.6,-37.88,-7.88,353.48,-37.04
1099,86.9,-1.79,31.09,51.3,169.93,-473.86,0.0,-252.63,-6.1,-7.62,3713.09,4641.36,119.44,149.3,345.6,-22.06,-4.59,350.19,-21.77
1100,83.69,0.45,31.11,51.3,157.57,118.47,0.0,327.34,7.61,9.51,3713.3,4641.62,119.36,149.2,345.6,27.52,5.72,339.88,27.99
1101,90.12,1.56,31.13,51.3,182.75,414.63,0.0,648.68,16.24,20.3,3716.61,4645.76,119.37,149.21,345.6,58.74,12.22,333.38,60.89
1102,94.95,0.0,31.16,51.3,202.85,0.0,0.0,254.15,6.7,8.38,3719.8,4649.75,119.37,149.22,345.6,24.25,5.04,340.56,24.6
1103,90.12,-2.01,31.19,51.3,182.75,-533.09,0.0,-299.05,-7.49,-9.36,3719.69,4649.61,119.27,149.09,345.6,-27.08,-5.63,351.23,-26.64
1104,80.47,-2.46,31.21,51.3,145.69,-651.56,0.0,-454.57,-10.16,-12.7,3717.24,4646.55,119.1,148.88,345.6,-36.75,-7.64,353.24,-35.95
1105,72.42,-2.46,31.23,51.3,118.01,-651.56,0.0,-482.25,-9.7,-12.13,3714.48,4643.1,118.93,148.67,345.6,-35.09,-7.3,352.9,-34.36
1106,62.76,-2.46,31.25,51.3,88.64,-651.56,0.0,-511.62,-8.92,-11.15,3711.89,4639.87,118.78,148.48,345.6,-32.26,-6.71,352.31,-31.65
1107,54.72,-0.67,31.27,51.3,67.37,-177.7,0.0,-59.03,-0.9,-1.12,3710.53,4638.16,118.67,148.34,345.6,-3.25,-0.68,346.28,-3.24
1108,57.94,2.46,31.28,51.3,75.52,651.56,0.0,778.38,12.53,15.66,3712.14,4640.18,118.67,148.33,345.6,45.31,9.42,336.18,46.58
1109,72.42,4.47,31.3,51.3,118.01,1184.65,0.0,1353.96,27.24,34.05,3717.67,4647.08,118.77,148.47,345.6,98.51,20.49,325.11,104.72
1110,90.12,2.68,31.32,51.3,182.75,710.79,0.0,944.84,23.65,29.57,3724.74,4655.92,118.92,148.64,345.6,85.55,17.79,327.81,90.2
1111,91.73,-1.56,31.35,51.3,189.33,-414.63,0.0,-173.99,-4.43,-5.54,3727.41,4659.26,118.9,148.63,345.6,-16.04,-3.34,348.94,-15.88
1112,78.86,-1.79,31.37,51.3,139.92,-473.86,0.0,-282.64,-6.19,-7.74,3725.93,4657.41,118.77,148.46,345.6,-22.39,-4.66,350.26,-22.1
1113,78.86,0.45,31.39,51.3,139.92,118.47,0.0,309.68,6.78,8.48,3726.01,4657.51,118.69,148.36,345.6,24.54,5.1,340.5,24.9
1114,82.08,-1.56,31.42,51.3,151.57,-414.63,0.0,-211.76,-4.83,-6.03,3726.28,4657.85,118.61,148.26,345.6,-17.46,-3.63,349.23,-17.28
1115,67.59,-1.34,31.44,51.3,102.8,-355.4,0.0,-201.3,-3.78,-4.72,3725.09,4656.36,118.49,148.12,345.6,-13.67,-2.84,348.44,-13.56
1116,72.42,2.68,31.46,51.3,118.01,710.79,0.0,880.1,17.7,22.13,3727.02,4658.78,118.48,148.1,345.6,64.04,13.32,332.28,66.6
1117,86.9,4.02,31.48,51.3,169.93,1066.19,0.0,1287.42,31.08,38.85,3733.8,4667.25,118.62,148.27,345.6,112.41,23.38,322.22,120.56
1118,101.39,3.58,31.5,51.3,231.29,947.72,0.0,1230.31,34.65,43.31,3742.93,4678.66,118.81,148.51,345.6,125.33,26.07,319.53,135.55
1119,112.65,5.81,31.53,51.3,285.54,1540.05,0.0,1876.89,58.73,73.42,3755.9,4694.87,119.11,148.88,345.6,212.43,44.19,301.41,243.57
1120,143.23,6.04,31.57,51.3,461.59,1599.28,0.0,2112.17,84.04,105.04,3775.73,4719.66,119.6,149.5,345.6,303.95,63.22,282.38,372.0
1121,156.11,3.58,31.61,51.3,548.3,947.72,0.0,1547.33,67.1,83.87,3796.72,4745.89,120.11,150.13,345.6,242.68,50.48,295.12,284.19
1122,168.98,3.13,31.66,51.3,642.48,829.26,0.0,1523.03,71.49,89.36,3815.96,4769.95,120.54,150.68,345.6,258.57,53.78,291.82,306.23
1123,178.64,2.24,31.7,51.3,718.0,592.33,0.0,1361.63,67.57,84.46,3835.28,4794.1,120.97,151.21,345.6,244.38,50.83,294.77,286.52
1124,185.07,1.79,31.76,51.3,770.68,473.86,0.0,1295.84,66.62,83.27,3853.91,4817.39,121.36,151.7,345.6,240.95,50.12,295.48,281.82
1125,191.51,1.56,31.81,51.3,825.22,414.63,0.0,1291.15,68.69,85.86,3872.71,4840.88,121.75,152.19,345.6,248.43,51.67,293.93,292.11
1126,196.34,0.0,31.86,51.3,867.36,0.0,0.0,918.66,50.1,62.63,3889.2,4861.51,122.07,152.58,345.6,181.22,37.69,307.91,203.4
1127,191.51,-2.68,31.92,51.3,825.22,-710.79,0.0,165.73,8.82,11.02,3897.39,4871.73,122.12,152.65,345.6,31.89,6.63,338.97,32.51
1128,177.03,-5.36,31.97,51.3,705.12,-1421.58,0.0,-665.16,-32.71,-40.89,3894.07,4867.59,121.82,152.27,345.6,-118.3,-24.61,370.21,-110.44
1129,152.89,-6.26,32.01,51.3,525.93,-1658.51,0.0,-1081.29,-45.92,-57.4,3883.15,4853.94,121.3,151.63,345.6,-166.09,-34.55,380.15,-151.0
1130,131.97,-3.35,32.05,51.3,391.84,-888.49,0.0,-445.35,-16.33,-20.41,3874.5,4843.13,120.88,151.1,345.6,-59.05,-12.28,357.88,-57.02
1131,128.75,0.22,32.09,51.3,372.96,59.23,0.0,483.49,17.29,21.61,3874.64,4843.3,120.75,150.94,345.6,62.54,13.01,332.59,64.99
1132,133.58,0.0,32.12,51.3,401.45,0.0,0.0,452.75,16.8,21.0,3879.37,4849.22,120.76,150.95,345.6,60.76,12.64,332.96,63.07
1133,128.75,-2.68,32.16,51.3,372.96,-710.79,0.0,-286.54,-10.25,-12.81,3880.28,4850.35,120.65,150.82,345.6,-37.06,-7.71,353.31,-36.26
1134,114.26,-3.58,32.19,51.3,293.76,-947.72,0.0,-602.66,-19.13,-23.91,3876.2,4845.25,120.4,150.5,345.6,-69.19,-14.39,359.99,-66.42
1135,103.0,-0.22,32.22,51.3,238.69,-59.23,0.0,230.76,6.6,8.25,3874.46,4843.08,120.23,150.29,345.6,23.88,4.97,340.63,24.23
1136,112.65,2.46,32.25,51.3,285.54,651.56,0.0,988.4,30.93,38.66,3879.68,4849.59,120.28,150.35,345.6,111.87,23.27,322.33,119.95
1137,120.7,0.45,32.29,51.3,327.79,118.47,0.0,497.56,16.68,20.85,3886.29,4857.86,120.37,150.46,345.6,60.34,12.55,333.05,62.61
1138,115.87,-1.56,32.32,51.3,302.09,-414.63,0.0,-61.23,-1.97,-2.46,3888.33,4860.41,120.31,150.38,345.6,-7.13,-1.48,347.08,-7.1
1139,109.44,-1.79,32.35,51.3,269.46,-473.86,0.0,-153.1,-4.65,-5.82,3887.41,4859.26,120.16,150.2,345.6,-16.83,-3.5,349.1,-16.66
1140,103.0,-0.67,32.38,51.3,238.69,-177.7,0.0,112.29,3.21,4.02,3887.21,4859.01,120.05,150.06,345.6,11.62,2.42,343.18,11.7
1141,104.61,2.01,32.41,51.3,246.21,533.09,0.0,830.6,24.14,30.17,3891.01,4863.76,120.06,150.07,345.6,87.29,18.16,327.44,92.14
1142,117.48,3.8,32.44,51.3,310.54,1006.96,0.0,1368.8,44.67,55.84,3900.57,4875.71,120.24,150.3,345.6,161.56,33.61,311.99,178.97
1143,131.97,4.02,32.48,51.3,391.84,1066.19,0.0,1509.33,55.33,69.16,3914.45,4893.07,120.54,150.67,345.6,200.11,41.62,303.98,227.52
1144,146.45,4.02,32.51,51.3,482.57,1066.19,0.0,1600.06,65.09,81.36,3931.18,4913.97,120.91,151.13,345.6,235.43,48.97,296.63,274.29
1145,160.93,3.58,32.56,51.3,582.74,947.72,0.0,1581.77,70.71,88.39,3950.04,4937.55,121.33,151.66,345.6,255.75,53.2,292.4,302.28
1146,172.2,2.91,32.6,51.3,667.18,770.02,0.0,1488.51,71.2,89.0,3969.75,4962.19,121.76,152.2,345.6,257.52,53.56,292.04,304.76
1147,181.86,1.56,32.65,51.3,744.11,414.63,0.0,1210.03,61.13,76.41,3988.13,4985.16,122.14,152.68,345.6,221.08,45.99,299.61,255.02
1148,183.46,0.89,32.7,51.3,757.33,236.93,0.0,1045.57,53.28,66.61,4004.02,5005.02,122.44,153.05,345.6,192.72,40.09,305.51,218.01
1149,188.29,1.12,32.75,51.3,797.72,296.16,0.0,1145.18,59.9,74.87,4019.74,5024.67,122.72,153.4,345.6,216.64,45.06,300.54,249.12
1150,191.51,0.89,32.81,51.3,825.22,236.93,0.0,1113.45,59.23,74.04,4036.28,5045.36,123.03,153.79,345.6,214.24,44.56,301.04,245.95
1151,194.73,0.0,32.86,51.3,853.2,0.0,0.0,904.5,48.93,61.16,4051.31,5064.13,123.29,154.11,345.6,176.96,36.81,308.79,198.05
1152,191.51,-2.91,32.91,51.3,825.22,-770.02,0.0,106.5,5.67,7.08,4058.89,5073.61,123.32,154.15,345.6,20.49,4.26,341.34,20.75
1153,173.81,-6.48,32.97,51.3,679.71,-1717.75,0.0,-986.73,-47.64,-59.55,4053.06,5066.32,122.95,153.69,345.6,-172.31,-35.84,381.44,-156.12
1154,144.84,-7.6,33.01,51.3,472.02,-2013.91,0.0,-1490.59,-59.97,-74.96,4038.11,5047.64,122.33,152.92,345.6,-216.91,-45.12,390.72,-191.86
1155,119.09,-6.26,33.05,51.3,319.11,-1658.51,0.0,-1288.1,-42.61,-53.26,4023.87,5029.83,121.77,152.21,345.6,-154.12,-32.06,377.66,-141.04
1156,99.78,-4.69,33.08,51.3,224.01,-1243.89,0.0,-968.58,-26.85,-33.56,4014.22,5017.77,121.36,151.7,345.6,-97.1,-20.2,365.8,-91.74
1157,85.3,-2.91,33.1,51.3,163.69,-770.02,0.0,-555.03,-13.15,-16.44,4008.66,5010.83,121.1,151.37,345.6,-47.56,-9.89,355.49,-46.24
1158,78.86,-0.22,33.12,51.3,139.92,-59.23,0.0,131.98,2.89,3.61,4007.24,5009.05,120.97,151.22,345.6,10.46,2.18,343.42,10.52
1159,83.69,2.68,33.15,51.3,157.57,710.79,0.0,919.67,21.38,26.72,4010.61,5013.26,120.99,151.24,345.6,77.32,16.08,329.52,81.1
1160,98.17,3.35,33.17,51.3,216.84,888.49,0.0,1156.63,31.54,39.43,4017.96,5022.45,121.12,151.4,345.6,114.08,23.73,321.87,122.49
1161,107.83,1.79,33.2,51.3,261.59,473.86,0.0,786.76,23.56,29.46,4025.61,5032.02,121.25,151.56,345.6,85.23,17.73,327.87,89.84
1162,111.04,0.0,33.23,51.3,277.44,0.0,0.0,328.74,10.14,12.68,4030.29,5037.87,121.28,151.6,345.6,36.68,7.63,337.97,37.5
1163,107.83,0.45,33.26,51.3,261.59,118.47,0.0,431.36,12.92,16.15,4033.5,5041.87,121.26,151.58,345.6,46.73,9.72,335.88,48.08
1164,114.26,1.79,33.29,51.3,293.76,473.86,0.0,818.92,25.99,32.49,4038.9,5048.63,121.31,151.64,345.6,94.01,19.55,326.05,99.65
1165,120.7,1.56,33.33,51.3,327.79,414.63,0.0,793.72,26.61,33.26,4046.21,5057.76,121.41,151.77,345.6,96.25,20.02,325.58,102.17
1166,125.53,2.46,33.36,51.3,354.54,651.56,0.0,1057.4,36.87,46.09,4055.02,5068.78,121.55,151.94,345.6,133.36,27.74,317.86,144.99
1167,138.4,3.58,33.4,51.3,431.0,947.72,0.0,1430.02,54.98,68.72,4067.78,5084.73,121.8,152.25,345.6,198.85,41.36,304.24,225.88
1168,151.28,2.24,33.44,51.3,514.91,592.33,0.0,1158.54,48.68,60.85,4082.18,5102.72,122.09,152.61,345.6,176.08,36.63,308.97,196.96
1169,154.5,-1.56,33.48,51.3,537.06,-414.63,0.0,173.73,7.46,9.32,4089.98,5112.47,122.16,152.71,345.6,26.97,5.61,339.99,27.41
1170,140.01,-4.69,33.52,51.3,441.08,-1243.89,0.0,-751.51,-29.23,-36.53,4086.95,5108.69,121.93,152.41,345.6,-105.71,-21.99,367.59,-99.39
1171,120.7,-5.14,33.56,51.3,327.79,-1362.35,0.0,-983.26,-32.97,-41.21,4078.31,5097.89,121.54,151.92,345.6,-119.24,-24.8,370.4,-111.25
1172,103.0,-3.35,33.59,51.3,238.69,-888.49,0.0,-598.5,-17.12,-21.4,4071.36,5089.2,121.22,151.52,345.6,-61.93,-12.88,358.48,-59.71
1173,96.56,-1.56,33.62,51.3,209.79,-414.63,0.0,-153.54,-4.12,-5.15,4068.41,5085.51,121.03,151.29,345.6,-14.9,-3.1,348.7,-14.76
1174,91.73,0.89,33.64,51.3,189.33,236.93,0.0,477.56,12.17,15.21,4069.52,5086.91,120.97,151.21,345.6,44.01,9.15,336.45,45.21
1175,103.0,3.8,33.67,51.3,238.69,1006.96,0.0,1296.95,37.11,46.38,4076.37,5095.46,121.07,151.34,345.6,134.21,27.92,317.68,146.0
1176,119.09,4.25,33.7,51.3,319.11,1125.42,0.0,1495.83,49.48,61.85,4088.39,5110.49,121.32,151.65,345.6,178.98,37.23,308.37,200.58
1177,133.58,0.22,33.73,51.3,401.45,59.23,0.0,511.99,19.0,23.75,4097.91,5122.38,121.48,151.85,345.6,68.71,14.29,331.31,71.67
1178,120.7,-4.92,33.77,51.3,327.79,-1303.12,0.0,-924.02,-30.98,-38.73,4096.24,5120.3,121.3,151.62,345.6,-112.05,-23.31,368.91,-104.97
